business_unit,team,env,one_month_avg,six_month_avg,ec2_percentage,fargate_percentage,lambda_percentage,utilization_rate,deployment_frequency,seasonality,one_month_cv,six_month_cv,actual_compute_spend
r&d,main,test,70883.39750239746,55801.23542556682,47.49620432096785,33.19211467228807,27.853911541337528,98.219462832863,very high,low,0.0450225458695611,0.1159060685519315,112492.83974803574
r&d,research,test,49148.33907425856,48257.96121946759,69.81185582297823,36.03071354893099,18.66052530900257,60.86120495755407,medium,low,0.139485678732057,0.0997309642099491,83655.7633689161
application,research,prod,43619.34419917138,59383.47857218025,10.341912621417636,32.178668195349246,13.905282931346733,85.70659968010764,medium,medium,0.0309839830617825,0.0716155983136076,111684.10464379215
application,main,prod,90359.72565825011,51048.59181817154,75.56629132092768,45.25302891844961,5.181820192350232,68.4972066027234,low,medium,0.0470595959724956,0.0315526305652053,96393.02946692175
application,credit,test,56800.191646463914,33947.63915769465,17.439495809937505,26.108519074876604,6.522805671788177,63.94830972100969,high,low,0.0643891727324722,0.087590621471115,74243.57687783448
r&d,ops,prod,27604.243642615424,50989.31898197449,68.93884696407585,56.97318850020419,15.720975382434766,59.01937379838565,very high,high,0.1165077138500376,0.1546628303756222,85514.15936026051
application,ops,staging,86139.74144209977,23782.155805854127,43.79983354880627,31.499189339641777,14.983153659787758,77.6251738130772,low,high,0.0348259364155368,0.3442853946935167,71418.0570028739
application,research,staging,23811.30059492053,64062.86902195292,56.15501710951908,36.41676502881387,9.61784773924708,60.77347163746056,low,medium,0.0688588482383289,0.0079040406538145,100680.65849356966
infrastructure,ops,test,78139.93793345573,86292.36391528895,45.74780891130277,50.40419528407122,14.88700070079142,60.0175425724203,very high,medium,0.0410005547763538,0.0643180818757919,122407.03918760449
application,main,prod,81912.4977416532,76022.96674836442,43.393375762554825,20.137985826211736,9.366251636384202,99.5265952541909,high,medium,0.0158872803893016,0.0870007506890115,137374.13665951713
application,main,dev,48208.20847430865,46831.5232043289,68.4429599855074,9.136111581954136,26.219781319396013,90.08737084228804,very high,high,0.1341420320350078,0.1229801842182507,102906.74719316367
r&d,research,staging,85983.02850222294,24965.696446184655,62.91204656974715,43.92811880993654,12.45487194688997,87.41384101271876,low,medium,0.0440504902384097,0.0478367588878748,75607.93563892382
r&d,research,test,61252.75246851627,34171.95193802166,43.83815655661029,31.565652055160825,19.96410875395775,89.70303129413774,low,high,0.0670553838107199,0.0687892118089745,86664.13831445258
r&d,research,prod,57063.49226182375,61639.22723958686,17.81451505772431,54.307733802744714,17.57107654997717,98.44614368593712,medium,medium,0.1271419224021927,0.0426334396199901,117386.25164007612
r&d,credit,test,23632.262517495405,34564.56667064263,18.07820715200857,59.04740267973388,6.297051939849805,78.66383443766017,very high,high,0.2372343690274274,0.2190005573691321,80833.80468360081
r&d,ops,dev,43202.33549191247,61517.8489027974,66.10776225033528,26.951014281610107,28.555842987279156,61.01219387014303,very high,medium,0.0244526994053967,0.0721285819931205,97415.95216286088
r&d,research,staging,94480.797670824,36527.92198111191,47.05734349432734,27.849145894281342,18.18064945626208,93.11048203766197,very high,medium,0.0804631623371294,0.1269724514824243,95207.26950945662
application,debit,test,51345.91706268,85913.90955808583,43.711239815355384,27.437943121314955,13.126441084795385,87.1365364727045,low,high,0.0518057016801705,0.0983145911897146,142243.2794174985
r&d,debit,test,63736.04164454147,49781.717827236775,57.63967889525006,22.850476035200938,8.953164240826705,70.71541561670865,high,medium,0.0275087571816466,0.1188233414482277,94775.36845601328
r&d,main,test,62561.73431874014,37644.05007555928,70.11891083899823,47.99279037715186,13.463165868170892,73.67847492873231,low,low,0.1019296750338968,0.2162008457342305,82109.80732560117
infrastructure,ops,dev,67234.48718581547,82986.09441976494,54.02112010893136,46.74476693699002,5.512790075584737,70.56261992394346,medium,high,0.0669796320245765,0.0527838465110337,131034.54688413633
application,research,test,24906.476451462608,45427.11718443606,63.39935316425353,31.325467880278868,14.088953883707443,96.4971080114502,low,medium,0.1620620231043998,0.0389680945462239,101354.07019415207
application,debit,dev,48974.10038389826,26919.015027102556,63.56893668818699,7.456366900839431,18.28714818261262,67.17658057491471,low,high,0.056081102792083,0.3122124840440102,65663.2083700258
application,ops,dev,77850.26191060434,63632.75931229133,34.938301415507134,22.025761583219037,26.79665614627362,98.17421393280864,low,medium,0.0620717298881431,0.0691309559842451,118318.37438157348
r&d,main,dev,36044.82008583863,64525.136355039096,29.1858236948697,21.076667560516064,22.18436044244494,95.51358856269748,medium,low,0.081029458032046,0.0316755175025735,122407.47937873527
r&d,credit,staging,36286.27020370883,75175.65401885874,66.08148470226111,49.609798541014214,7.789557828331035,81.52605711240867,very high,medium,0.2014833984304676,0.0408425285108008,129306.25014122583
r&d,ops,staging,20807.248535121977,37217.55465667085,36.40251542489705,9.81665653788961,8.693658110949027,78.99108865500374,high,medium,0.1204595289906578,0.0250371638048764,80989.76228536849
infrastructure,ops,test,54998.554128656775,53501.70712737961,73.23352045658936,49.31214584734873,15.703084195459368,68.50446400349854,high,low,0.1307395470137223,0.0837460198552494,93106.41503410171
r&d,credit,test,90618.75045387376,40589.4335234125,14.878348771108374,41.80510087095286,9.892693790969696,50.9169194505325,medium,high,0.0542474703686598,0.1909755517224894,72848.12256748429
infrastructure,ops,staging,24152.07548698472,24476.29888925505,14.075225845273776,45.28428025217471,5.696244439568893,56.381159311887664,very high,medium,0.2815251608885876,0.3446368225124088,62689.591216574874
application,main,prod,35289.49675968021,88129.10616127132,74.89029120709858,28.77172531717629,25.125372002951757,87.71156616747743,very high,medium,0.1697366786445771,0.0956224240872228,139938.17274054754
r&d,main,staging,44806.763067420405,76309.58435906729,55.39184399270044,42.3849187800967,5.488064267449853,73.57700632940826,medium,low,0.1311602396096849,0.0205014249649553,120051.94754077749
infrastructure,credit,dev,78537.97892513702,42117.044756704054,36.57195495138326,38.49659195888037,25.767240129950352,57.49190670939841,low,high,0.0416412632286193,0.0889772305486242,79989.96040458189
infrastructure,research,staging,71250.84742420692,65949.8394297589,62.8542290371328,47.29391073757462,8.60259907582415,63.19804270659355,very high,high,0.0370139951403501,0.0112198068020938,107201.18593985632
r&d,debit,dev,53275.512366548406,34101.103050757796,57.06287669955488,29.572340895753868,29.366960270177906,97.39184499235,high,low,0.0464792074964692,0.2278197693691576,85251.13253395405
application,research,test,80725.51514067006,89218.92974366168,47.18407327737174,31.005409369296633,20.096847795654753,68.35664176551325,medium,low,0.0867178312485032,0.0397833059349491,128958.09491779645
application,ops,prod,68770.48093255216,27192.507468952823,16.921133986385595,40.39669225069011,23.374574290747383,95.38409726095767,high,medium,0.0980506119831624,0.2156658316185004,82983.77271661139
application,debit,test,91683.26397257752,18306.971640624073,66.8525711104926,10.944262151651357,7.762090699201622,65.23179161467884,low,low,0.0445448222404874,0.3592421976042761,56942.946883359175
infrastructure,credit,dev,85442.13993109544,58160.65581913457,70.62162334764373,28.99344466003745,26.552601836287003,77.16100471835804,medium,low,0.0225513112853806,0.0714173462165514,109657.99323058367
infrastructure,credit,dev,40225.08848713605,64650.225876229546,22.051808198685436,58.457296489289305,25.97980857178846,51.02385416810989,high,low,0.0913799298419869,0.0480239599877193,100244.28998384898
infrastructure,debit,dev,41715.086210736015,64317.22562366435,69.53581563839467,7.065377603302508,21.324818288542943,76.09375551867885,high,high,0.1279010704186254,0.1349375637992743,106015.02754789001
infrastructure,main,prod,30028.51806339085,22360.954195026105,71.4493117711595,22.380259757651658,17.556871614884685,81.84710053053152,low,low,0.1392283852481119,0.3889883158312424,69947.64856612035
application,debit,staging,46957.17805739652,43123.5045534746,48.46000286019612,22.27604004991539,23.03722932829181,61.71525496685889,medium,medium,0.1376003658372141,0.068644910911274,80711.22656319167
r&d,ops,test,99963.51349752754,57935.91574730654,55.932532535588095,39.84052655796749,5.148205383421954,78.94685881026786,very high,medium,0.0798627366769892,0.078997859329438,101930.95513637729
infrastructure,main,test,52460.09348920488,35326.33485017927,36.756612401014394,10.819019768327696,19.811018884961484,82.35838860254927,very high,medium,0.0445657730217993,0.2482333756332406,87947.51512157261
infrastructure,credit,staging,37639.07477512851,87810.0708388717,29.72541532564862,39.56992169833736,26.18515337323091,84.34430391908782,high,low,0.1120525879771072,0.0061653687316252,142905.2288537636
application,debit,test,80998.63075804425,24968.743156914723,60.538820286615135,10.227213235839068,13.922497179368872,88.82016610110516,low,high,0.0495920397153975,0.1605112874939753,73069.3471642846
r&d,research,prod,63397.680277012485,56990.75533376343,70.33126043110657,10.222450608008206,7.707233912072921,65.56696214647083,high,low,0.0493937272714076,0.0237562945842575,95531.78165873591
r&d,research,test,31968.115962156204,73313.28460105216,55.78542870690233,45.050084645366525,15.521931243580154,78.38884782159391,low,low,0.0746577815179149,0.0658522221934772,117304.79479716213
application,ops,dev,50455.174492869264,38940.0880107586,45.81134274525844,22.8274345608038,23.177611226462673,99.07895148822972,very high,medium,0.0289335004803904,0.0182252955719581,94330.72589232642
application,research,staging,53157.57724314746,67939.25895980146,21.12473367909201,58.75826212425613,7.682530259266813,94.90720853325786,high,low,0.1356313736344202,0.0582672923936747,125211.68247487265
r&d,debit,prod,80306.37604553749,84350.81201138996,13.742109882337273,7.054411503955521,10.151214005322249,97.63327140491832,high,high,0.0490489183769251,0.0281673890152299,142577.81157602757
infrastructure,debit,staging,21653.709511352357,33226.958007603804,41.19842531727225,29.480866504489676,8.688796170717499,69.30681992642857,low,medium,0.2068130001999208,0.1514770349951233,79915.97312256176
r&d,research,prod,41521.57174386484,91377.64734598904,13.454469458819489,11.2224765720713,24.923693889380623,89.34640529483309,medium,high,0.1786684372925398,0.0981196854785242,141812.51258390254
application,debit,dev,61407.70410524176,62284.68261298864,49.85342423350576,24.325843171695976,6.572315561312171,80.99489758801738,low,high,0.1047756700296897,0.1172769385205807,112435.07825262695
infrastructure,ops,staging,41507.739396227465,41938.56034408485,36.79104339224399,59.90223478349778,22.164662552860825,54.13675415311205,medium,high,0.0461000496932435,0.183314775608217,79707.60981859169
infrastructure,main,test,70274.72379351991,52468.66203058166,63.00323837773786,53.88633814561925,14.161423018829783,91.19901945785328,very high,low,0.070550825469219,0.1124433550280638,106195.11310816214
application,ops,prod,58549.398341969325,42975.35070291103,31.39539477853284,7.65784248704683,23.894781072132556,83.85506381786823,high,low,0.0699540226137728,0.0198546072657506,87816.04985721604
application,ops,staging,48936.82038876645,76008.8927946653,51.50878906772025,35.97907141041259,29.10958546960094,59.94586797576334,high,low,0.1344688407578254,0.0297041591235188,113080.90548947544
application,debit,test,95936.69014964098,81704.05307321058,47.63784652285703,40.63022676534396,7.8636324896620575,53.986927871473064,low,low,0.0632670131085021,0.1023578196580565,116509.4005836047
r&d,main,staging,70572.7599349166,84634.99138549289,10.32986978655688,16.524404317256913,12.85962602668646,91.85110653241654,low,medium,0.0826500204718739,0.0426769288123718,145298.5648603368
r&d,debit,staging,30395.3097814353,96861.4599668593,15.067257878501724,12.980806536804764,25.253135692971423,53.94509147456005,very high,low,0.1113268419598746,0.0142565699046786,138178.51680813852
infrastructure,credit,staging,64807.33579547164,81302.74339973468,30.325774874021437,54.740962406603785,11.653959651279411,54.56769326832183,very high,medium,0.1023764675920897,0.0795845913593591,122988.27247602028
application,debit,prod,82458.54825607207,66110.72565508507,71.75645567145355,58.28490428158572,10.378014926151025,71.37041439521576,medium,high,0.0165748621346045,0.0460650011516992,113782.3803938577
infrastructure,debit,test,76679.17579942379,45137.6238713427,20.2910468429845,59.5541071525803,25.634449446724293,56.739891420973855,very high,medium,0.0276134203054524,0.0617064772311552,79454.65887736119
infrastructure,debit,dev,33767.138343620754,61567.63589685995,59.76260313223791,48.4368975554049,29.677059100149258,95.68347987213596,very high,low,0.0991900135795232,0.1459014665967278,122503.99721521384
infrastructure,main,prod,97793.59992320828,21285.45382323243,78.13565963066011,41.49261381728914,18.922014753699145,73.51419681316183,very high,medium,0.0157234429317705,0.3661740514181308,69503.92300542725
infrastructure,debit,prod,55905.09165972848,77586.00604239304,65.33972868838086,24.015163870614884,11.951218708333482,78.45754903272858,very high,low,0.0473116108786948,0.0511364311491794,124733.74501640766
