business_unit,team,env,one_month_avg,one_month_std,six_month_avg,six_month_std,ec2_percentage,fargate_percentage,lambda_percentage,utilization_rate,forecasted_growth,deployment_frequency,stability_factor,seasonality,one_month_cv,six_month_cv,commitment_percentage
infrastructure,ops,test,54998.554128656775,7190.486053190275,53501.70712737961,4480.555027379274,73.23352045658936,49.31214584734873,15.703084195459367,68.50446400349854,1.8001804505080676,high,0.5613949509521117,low,0.13073954701372234,0.08374601985524946,88.24687142827072
r&d,credit,test,90618.75045387376,4915.837980091499,40589.4335234125,7751.589461237011,14.878348771108374,41.80510087095286,9.892693790969696,50.9169194505325,4.33606033409535,medium,0.7826513457302252,high,0.054247470368659866,0.19097555172248945,100.0
infrastructure,ops,staging,24152.075486984722,6799.4169372666875,24476.29888925505,8435.43387605686,14.075225845273776,45.28428025217471,5.696244439568893,56.381159311887664,8.06899347919689,very high,0.6350478761418228,medium,0.28152516088858764,0.3446368225124088,85.43374743611615
application,main,prod,35289.49675968021,5989.921971026685,88129.10616127132,8427.11876378097,74.89029120709858,28.77172531717629,25.125372002951757,87.71156616747743,2.9392272897150464,very high,0.6961995511205572,medium,0.16973667864457712,0.09562242408722285,100.0
r&d,main,staging,44806.763067420405,5876.86578005724,76309.58435906729,1564.4552178443473,55.39184399270044,42.3849187800967,5.488064267449853,73.57700632940826,2.5391292467002815,medium,0.7003742238237889,low,0.1311602396096849,0.020501424964955335,100.0
infrastructure,credit,dev,78537.97892513702,3270.4206538653902,42117.044756704054,3747.4580013439845,36.57195495138326,38.49659195888037,25.767240129950352,57.49190670939841,6.199662914628339,low,0.5892764296424582,high,0.04164126322861936,0.08897723054862429,86.36741138117259
infrastructure,research,staging,71250.84742420692,2637.2785203054245,65949.8394297589,739.9444570310042,62.8542290371328,47.29391073757462,8.60259907582415,63.19804270659355,5.3561478187433185,very high,0.5006573167153132,high,0.03701399514035014,0.01121980680209382,81.18241500540366
r&d,debit,dev,53275.512366548406,2476.203593765517,34101.103050757796,7768.905432257518,57.062876699554884,29.572340895753868,29.366960270177902,97.39184499234999,0.6022036444523626,high,0.9265759049845037,low,0.04647920749646925,0.22781976936915763,100.0
application,research,test,80725.51514067006,7000.341599417121,89218.92974366168,3549.423977180827,47.18407327737174,31.005409369296633,20.096847795654753,68.35664176551325,0.8148997730927654,medium,0.8575009844488442,low,0.08671783124850325,0.03978330593494915,100.0
application,ops,prod,68770.48093255216,6742.98774181314,27192.507468952826,5864.4947370839955,16.921133986385595,40.39669225069011,23.374574290747386,95.38409726095767,6.430129801847661,high,0.8452692790577827,medium,0.0980506119831624,0.21566583161850042,100.0
application,debit,test,91683.26397257752,4084.014696086151,18306.971640624073,6576.636723656953,66.8525711104926,10.944262151651357,7.762090699201622,65.23179161467884,4.651235991477796,low,0.7732525690566598,low,0.04454482224048743,0.35924219760427617,100.0
infrastructure,credit,dev,85442.13993109544,1926.8322944751822,58160.65581913457,4153.6796928168205,70.62162334764373,28.99344466003745,26.552601836287003,77.16100471835804,9.70977191589147,medium,0.8504848272890602,low,0.022551311285380612,0.07141734621655144,100.0
infrastructure,credit,dev,40225.08848713605,3675.765763842209,64650.225876229546,3104.7598606770657,22.051808198685436,58.457296489289305,25.97980857178846,51.02385416810989,6.785314107300647,high,0.967844188773813,low,0.09137992984198695,0.04802395998771935,100.0
infrastructure,debit,dev,41715.086210736015,5335.40417895838,64317.22562366435,8678.809735985531,69.53581563839467,7.065377603302508,21.324818288542943,76.09375551867885,0.10073661993231453,high,0.8328368681146456,high,0.12790107041862547,0.13493756379927435,100.0
infrastructure,main,prod,30028.51806339085,4180.82208135967,22360.954195026105,8698.14991270276,71.4493117711595,22.380259757651658,17.556871614884685,81.84710053053152,4.810187798004618,low,0.632545700963725,low,0.13922838524811196,0.38898831583124244,98.8959533508447
application,debit,staging,46957.17805739652,6461.324879380964,43123.5045534746,2960.2091282551864,48.46000286019612,22.27604004991539,23.03722932829181,61.71525496685889,4.1444793503547945,medium,0.785280025870449,medium,0.1376003658372141,0.06864491091127409,100.0
r&d,ops,test,99963.51349752754,7983.359755759698,57935.91574730654,4576.813322327894,55.932532535588095,39.84052655796749,5.148205383421954,78.94685881026786,1.067138599937687,very high,0.7211622016831051,medium,0.0798627366769892,0.078997859329438,100.0
infrastructure,main,test,52460.09348920488,2337.924619142278,35326.33485017927,8769.17534861019,36.756612401014394,10.819019768327696,19.811018884961484,82.35838860254927,9.232088358721901,very high,0.7782095655560748,medium,0.044565773021799336,0.2482333756332406,100.0
infrastructure,credit,staging,37639.07477512851,4217.555737617007,87810.0708388717,541.3814650717775,29.72541532564862,39.56992169833736,26.185153373230914,84.34430391908782,8.050112990817237,high,0.7588052387064126,low,0.11205258797710729,0.0061653687316252466,100.0
application,debit,test,80998.63075804425,4016.8873134457544,24968.743156914723,4007.7651112227686,60.538820286615135,10.227213235839068,13.922497179368872,88.82016610110516,2.3008590842000185,low,0.9293876426142325,high,0.04959203971539758,0.16051128749397534,100.0
r&d,research,prod,63397.680277012485,3131.447729242656,56990.75533376343,1353.8891722882317,70.33126043110657,10.222450608008206,7.707233912072921,65.56696214647083,2.559807588429972,high,0.8259000516905335,low,0.04939372727140767,0.02375629458425756,100.0
r&d,research,test,31968.115962156204,2386.668617042027,73313.28460105216,4827.842707282122,55.78542870690233,45.050084645366525,15.521931243580154,78.38884782159391,0.32018053319450956,low,0.5943792389670519,low,0.07465778151791494,0.06585222219347726,97.22724777038823
application,ops,dev,50455.174492869264,1459.8448154276145,38940.0880107586,709.6946135941407,45.81134274525844,22.8274345608038,23.177611226462673,99.07895148822972,2.9671745157904095,very high,0.5315083894376854,medium,0.028933500480390405,0.018225295571958185,100.0
application,research,staging,53157.57724314746,7209.835220565888,67939.25895980146,3958.636666820337,21.12473367909201,58.75826212425613,7.682530259266813,94.90720853325786,5.846220089133536,high,0.7121818943406735,low,0.13563137363442024,0.05826729239367472,100.0
r&d,debit,prod,80306.37604553749,3938.940883804223,84350.81201138996,2375.9421356753483,13.742109882337271,7.054411503955521,10.151214005322249,97.63327140491833,4.208433883866682,high,0.5078053111288646,high,0.04904891837692513,0.0281673890152299,98.82500374142408
infrastructure,debit,staging,21653.709511352357,4478.268629500342,33226.958007603804,5033.121080899296,41.19842531727225,29.480866504489676,8.688796170717499,69.30681992642857,9.692554637196809,low,0.6591486929166679,medium,0.2068130001999208,0.15147703499512338,96.98537890293063
r&d,research,prod,41521.57174386484,7418.594337406411,91377.64734598903,8965.946017355947,13.454469458819489,11.222476572071301,24.923693889380623,89.34640529483309,0.5608016926367088,medium,0.6840107347196128,high,0.17866843729253987,0.09811968547852423,100.0
application,debit,dev,61407.70410524176,6434.033342611635,62284.68261298864,7304.556893577355,49.853424233505756,24.325843171695976,6.572315561312171,80.99489758801738,5.9143015889901065,low,0.687794437004962,high,0.10477567002968974,0.11727693852058078,100.0
infrastructure,ops,staging,41507.739396227465,1913.5088488202896,41938.56034408485,7687.957778807582,36.79104339224399,59.90223478349778,22.164662552860825,54.13675415311205,8.583094405070481,medium,0.9896750121619464,high,0.04610004969324356,0.183314775608217,100.0
infrastructure,main,test,70274.72379351991,4957.939773254197,52468.66203058166,5899.752392552187,63.00323837773786,53.88633814561925,14.161423018829783,91.19901945785327,4.8074091240972265,very high,0.6519504384862341,low,0.07055082546921902,0.11244335502806385,100.0
application,ops,prod,58549.398341969325,4095.765935636914,42975.35070291103,853.2587103141977,31.39539477853284,7.65784248704683,23.894781072132556,83.85506381786823,0.029627205603968143,high,0.6326137476893106,low,0.0699540226137728,0.019854607265750605,100.0
application,ops,staging,48936.82038876645,6580.477508051339,76008.8927946653,2257.780246375225,51.50878906772025,35.97907141041259,29.10958546960094,59.94586797576334,2.4280149982627517,high,0.5646904655337706,low,0.1344688407578254,0.029704159123518873,84.80025054244528
application,debit,test,95936.69014964098,6069.627833283645,81704.05307321058,8363.048729799968,47.63784652285703,40.63022676534396,7.8636324896620575,53.986927871473064,3.2376897566796616,low,0.7555044178413064,low,0.06326701310850215,0.10235781965805653,100.0
r&d,main,staging,70572.7599349166,5832.840053377504,84634.99138549289,3611.9615023943857,10.32986978655688,16.524404317256913,12.859626026686461,91.85110653241654,9.659944945574624,low,0.5768371531068104,medium,0.08265002047187398,0.04267692881237186,100.0
r&d,debit,staging,30395.3097814353,3383.8138483592784,96861.4599668593,1380.9121750867625,15.067257878501724,12.980806536804764,25.253135692971426,53.94509147456005,9.117732818386994,very high,0.8081473563653923,low,0.1113268419598746,0.014256569904678653,100.0
infrastructure,credit,staging,64807.33579547164,6634.746112794782,81302.74339973468,6470.445609862717,30.325774874021437,54.740962406603785,11.653959651279411,54.56769326832183,9.491705051076304,very high,0.5775798894691748,medium,0.10237646759208976,0.07958459135935912,83.2222249915639
application,debit,prod,82458.54825607207,1366.7390691640285,66110.72565508507,3045.3906534411644,71.75645567145355,58.28490428158572,10.378014926151023,71.37041439521576,8.257584576169684,medium,0.7883366588796006,high,0.016574862134604518,0.04606500115169921,100.0
infrastructure,debit,test,76679.17579942379,2117.3743100251704,45137.6238713427,2785.2837596854592,20.2910468429845,59.5541071525803,25.634449446724293,56.739891420973855,3.5164773411390438,very high,0.9131346195873131,medium,0.027613420305452496,0.06170647723115528,100.0
infrastructure,debit,dev,33767.138343620754,3349.362910845382,61567.63589685995,8982.808372245212,59.76260313223791,48.4368975554049,29.677059100149258,95.68347987213596,9.058764220962006,very high,0.5212623167595463,low,0.09919001357952323,0.1459014665967278,97.5170568102601
infrastructure,main,prod,97793.59992320827,1537.652087484969,21285.453823232434,7794.180862726562,78.13565963066011,41.49261381728914,18.922014753699145,73.51419681316183,9.816845059370488,very high,0.709873487459103,medium,0.015723442931770578,0.3661740514181308,100.0
infrastructure,debit,prod,55905.09165972848,2644.959942742841,77586.00604239304,3967.4714561266487,65.33972868838086,24.015163870614884,11.951218708333482,78.45754903272858,3.500713122749529,very high,0.7305244836094178,low,0.04731161087869482,0.0511364311491794,100.0
application,main,prod,32722.000299220905,6811.056880985427,53676.44360736814,8832.220266440241,27.006175318093078,14.426907177861384,14.964149040001349,96.40530447390438,2.6055596598644892,medium,0.8955360717390561,low,0.20814916015839027,0.16454555616698582,100.0
infrastructure,research,dev,34415.660330251834,7637.760764530555,19601.85837857501,6025.962399063315,73.58556822891572,9.343932965142743,9.253258184590225,76.51316128191743,5.469162927822213,very high,0.7339578159727721,medium,0.2219268987210703,0.30741791327549545,100.0
application,credit,test,27858.79937512644,3132.2164904193332,23000.555320832864,6807.190840977962,16.517500955587305,43.13136077033206,24.047181972268813,67.67955729786593,1.8715219259893001,medium,0.7837678932281601,medium,0.11243185494978343,0.29595767345722807,100.0
application,main,test,84281.44867479475,2851.6106279218675,48997.31710574053,767.8608661987985,42.769935930951505,48.15978783486471,24.336850445569198,89.8577552907916,0.32624221406380216,low,0.8956021267940355,high,0.03383438078912224,0.015671487982529472,100.0
r&d,research,test,29762.43954574789,2959.248565724988,64673.72152147481,1533.6447044584854,72.12793354084896,50.454950885023905,26.878024809562362,72.14250987376053,9.458311711158697,high,0.7798792464646453,high,0.09942896519542099,0.023713568175433374,100.0
application,main,staging,30010.020571339755,2944.033611455907,55136.31591617013,5881.223575218026,54.88859964798088,55.25707518170893,5.665064089914097,65.92347128011527,9.257406324414193,low,0.6791497067597911,high,0.0981016858837986,0.10666696672588541,98.8290197899399
r&d,main,staging,88037.72918086701,1251.5112753018109,67536.34538337239,8141.7038525206135,38.955119530938916,53.39612600011055,19.049533540659482,86.16147293027673,1.6265385376212105,very high,0.5429211388102911,high,0.014215624220959554,0.12055292311575273,96.02516487280036
application,credit,staging,47568.32675580477,7488.414424317757,56423.54070330846,5801.821671744563,30.496900671601814,59.985769974195094,10.35638585857961,90.08028383065215,4.077402469297194,high,0.8649578147562889,high,0.15742438162183087,0.10282626009332246,100.0
application,ops,dev,22468.632344645797,2495.8869909922987,70936.30763850774,1639.2116017114301,36.2569583722845,18.42352060319882,13.522075387308927,89.58580837921357,8.310363132726856,very high,0.9355690750810776,medium,0.11108317376455984,0.023108217163837617,100.0
application,ops,staging,24151.62396147287,3940.0285185698344,35530.08517366407,1483.9603930937594,45.625924670650036,46.98191883667158,24.62389038216269,98.88372070643538,6.61000298820853,very high,0.9850322685100821,high,0.16313720869681653,0.04176630553629278,100.0
r&d,main,dev,31373.635736311644,1067.8081791867742,27027.45497468971,7675.580114504694,32.33307509109652,37.25527318061387,9.800841309037404,89.33334744374812,3.9478750917071395,low,0.9632999403857841,medium,0.034035206762820285,0.2839919674898215,100.0
r&d,debit,test,37071.46783805516,7005.6856364054,65714.7163700528,1684.0698790172717,77.82775034576098,19.36848228494703,20.958543764527242,88.49667179743432,7.44170997182819,very high,0.8987089544166244,high,0.18897783241304025,0.025626982387536072,100.0
